Where was Neil Swaab born?	Neil Swaab. Neil Swaab (born 2 January 1978 in Detroit, Michigan) is a New York based artist, designer, writer, and educator .	Detroit
Where was Jean Cotelle born?	Jean Cotelle. Jean Cotelle, 'the younger', was a painter and engraver, born in Paris in 1645 .	Paris
Where was Nick Hall born?	Nick Hall. Nick Hall (born 31 December 1973, Birmingham) is an English singer-songwriter .	Birmingham
Where was Julie Aberg Robison born?	Julie Aberg Robison. Born in Madison, Wisconsin, Robison holds a master's degree in urban and regional planning from the University of Wisconsin-- Madison .	Madison
Where was Fina de Calderón born?	Fina de Calderón. Fina de Calderón (August 21 1927 Madrid- January 12 2010 Madrid) was a Spanish writer, poet, songwriter, and musician .	Madrid
Where was Gordan Kožulj born?	Gordan Kožulj. Gordan Kožulj (born 28 November 1976 in Zagreb) is a former backstroke swimmer from Croatia, who competed in four consecutive Summer Olympics for his native country, starting in 1996 .	Zagreb
Where was Francis Henry Newbery born?	Francis Henry Newbery. Born in Devon on 15 May 1855 to a shoemaker and his wife, Newbery went to school in Bridport, Dorset where he qualified as a teacher, and later as an art master .	Devon
Where was Katherine Prescott Wormeley born?	Katherine Prescott Wormeley. Born in England, Katherine Prescott Wormeley emigrated to the United States at a young age .	England
Where was Avi Bortnick born?	Avi Bortnick. Born in Israel, Bortnick was raised in St Louis, Missouri, where he attended racially integrated public schools and was immersed in the sounds of late 70's funk, rock and soul .	Israel
Where was James L. Hogeboom born?	James L. Hogeboom. James Lawrence Hogeboom (August 25, 1766 Ghent, Columbia County, New York -- December 23, 1839 Castleton-on-Hudson, Rensselaer County, New York) was an American merchant, lawyer and politician from New York .	Ghent
Where was Samuel Kneeland born?	Samuel Kneeland. Samuel Kneeland (1 August 1821 Boston, Massachusetts -- 27 September 1888 Hamburg, Germany) was a naturalist of the United States .	Boston
Where was Denise Holt born?	Denise Holt. Dame Denise Mary Holt, DCMG (born 1 October 1949 in Vienna, Austria), née Denise Mary Mills, was British Ambassador to Mexico (2002-5) and Spain and Andorra (2007- 2009) .	Vienna
Where was Riccardo Azzoli born?	Riccardo Azzoli. Riccardo Azzoli (born October 19, 1984) is an Italian race car driver born in Rome who currently competes in GT Open with Aston Martin DBRS9 of team Villois .	Rome
Where was Russell Bawden born?	Russell Bawden. Russell Bawden (born 24 July 1973 in Queensland) is an Australian former rugby league footballer for the Brisbane Broncos, Melbourne Storm, London Broncos and for the Queensland State of Origin Team .	Queensland
Where was Bachar Kouatly born?	Bachar Kouatly. Bachar Kouatly (born 3 March 1958, Damascus) a Lebanese-- French chess master, journalist and activist .	Damascus
Where was Charles Ignatius White born?	Charles Ignatius White. Charles Ignatius White (born at Baltimore, Maryland, U.S.A., 1 February 1807; died at Washington, D.C., 1 April 1878) was an American editor, historian, and Catholic priest .	Baltimore
Where was John Halsey born?	John Halsey. Born in Boston, Halsey became a privateer in the service of Great Britain commanding the 10-gun brigantine Charles during the War of the Spanish Succession, or Queen Anne's War as it was known in the American colonies, and raided French fishing fleets in the Newfoundland and later sailed to Fayal in the Azores and the to the Canary Islands where he attacked Spanish ships en route to Barcelona during 1704 .	Boston
Where was Russya born?	Russya. Born in the Kiev, Ukraine, Russya was raised within a family of musicians .	Kiev
Where was Brian White born?	Brian White. Brian White (born 17 January 1951 in Winnipeg, Manitoba) was a Progressive Conservative party member of the Canadian House of Commons .	Winnipeg
Where was Ashley Gilbertson born?	Ashley Gilbertson. Ashley Gilbertson (born 22 January 1978) is an award-winning photographer best known for his images of the Iraq war .	Australia
Where was Rosere Manguelle born?	Rosere Manguelle. Rosere Manguelle (born May 22, 1985 in Saint-Denis, France) is a French footballer who played 2 matches in Ligue 2 for club Chateauroux in the season of 2005-2006  .	France
Where was James A. MacAlister born?	James A. MacAlister. Born in Glasgow, Scotland, MacAlister emigrated to the US state of Wisconsin in 1850 at the age of 10 with his family consisting of his mother and sisters .	Glasgow
Where was Dennis Rea born?	Dennis Rea. Born in Chicago, Illinois, Rea grew up in Utica, New York .	Chicago
Where was Nick Pugh born?	Nick Pugh. Born in Paris, Pugh grew up in the Berkeley Hills east of San Francisco .	Paris
Where was Douglas Fee born?	Douglas Fee. Douglas Fee (born 21 July 1944 in Kingston, Ontario) was a member of the Canadian House of Commons from 1988 to 1993 .	Kingston
Where was Colin Carr born?	Colin Carr. Born in Liverpool, Carr is a professor of the cello, currently at the Royal Academy of Music .	Liverpool
Where was Robert Harth born?	Robert Harth. Robert Harth (June 13, 1956 Louisville, Kentucky - January 30, 2004 New York, New York) was Carnegie Hall's executive and artistic director .	Louisville
Where was Pierre de Savoye born?	Pierre de Savoye. Pierre de Savoye (born 12 November 1942 in Montreal, Quebec) was a member of the Canadian House of Commons from 1993 to 2000 .	Montreal
Where was Lionello Grifo born?	Lionello Grifo. Lionello Grifo (August 1934), Italian poet and writer, born in Rome in 1934 by parents who were both Italian government officials, nominated at the unanimity ``Premio della Cultura 2004 della Presidenza del Consiglio dei Ministri'' (Prize for Culture 2004 from the Presidency of the Italian Ministries Council) ``for his outstanding, prestigious contribution to the field of Poetry'' .	Rome
Where was Marcin Gawron born?	Marcin Gawron. Marcin Gawron (; born 25 May 1988, in Nowy Sącz, Poland) is a Polish tennis player .	Poland
Where was Alex Coke born?	Alex Coke. Alex Coke (born 1953, Dallas, Texas) is a jazz saxophonist and flutist .	Dallas
Where was Martinus Tels born?	Martinus Tels. Martinus Tels was born on 16 August 1926 in Rotterdam .	Rotterdam
Where was Matthew Kent born?	Matthew Kent. Matthew Kent (born 2 July 1980, in Melbourne, Australia) is an Australian baseball player .	Melbourne
Where was Johan de Graeff born?	Johan de Graeff. Johan de Graeff (* October 29, 1673 in Amsterdam - † April 12, 1714) - Lord of the semisouverain Fief Zuid-Polsbroek and Lord of the castle Ilpenstein - was a member of the De Graeff - family from the Dutch Golden Age .	Amsterdam
Where was Norbert Balatsch born?	Norbert Balatsch. Norbert Balatsch (born 10 March 1928, Vienna) is an Austrian conductor and chorus master .	Vienna
Where was Eugen von Halácsy born?	Eugen von Halácsy. Eugen von Halácsy (1842 - 1913) was an Austrian physician and botanist of Hungarian descent who was born in Vienna .	Vienna
Where was Fergus Morton, Baron Morton of Henryton born?	Fergus Morton, Baron Morton of Henryton. Born in Glasgow, he was a younger son of George Morton .	Glasgow
Where was Horatio Balch Hackett born?	Horatio Balch Hackett. Horatio Balch Hackett (December 27, 1808 - November 2, 1875), American biblical scholar, was born in Salisbury, Massachusetts .	Salisbury
Where was Pascal Aubier born?	Pascal Aubier. Pascal Aubier is a French actor, director, script writer, producer and editor, born in 1943 in Paris (France) .	Paris
Where was Steven Alexander born?	Steven Alexander. Steven Alexander is an American filmmaker born in London, England, immigrated to New York City in the 1980s .	London
Where was Ray Sharp born?	Ray Sharp. Ray Sharp (born 16 November 1969 in Stirling) is a Scottish former footballer, who played for Dunfermline, Stenhousemuir, Preston North End, Forfar, Alloa, Cowdenbeath, East Fife and Montrose .	Stirling
Where was Luke Youlden born?	Luke Youlden. Luke Youlden (born 28 January 1978 in Melbourne, Australia) is an Australian motor racing driver .	Melbourne
Where was Michael Urbano born?	Michael Urbano. Michael Urbano (born March 19, 1960, Sacramento, California, USA) is a studio drummer, band member, programmer, and record producer .	Sacramento
Where was Ernst Fries born?	Ernst Fries. Ernst Fries (22 June 1801 Heidelberg -- 11 October 1833 Karlsruhe) was a German painter .	Heidelberg
Where was Giovanni Polese born?	Giovanni Polese. Born in Venice, Polese studied singing in his native city and made his professional singing debut performing there in a concert in 1892 .	Venice
Where was Ellie Tesher born?	Ellie Tesher. Born in Toronto, Ontario, Tesher studied sociology at the University of Toronto .	Toronto
Where was Alain de Cadenet born?	Alain de Cadenet. Alain de Cadenet (born 27 November 1945 in London) is an on air personality for the Speed Channel and ESPN .	London
Where was Jemma Gawned born?	Jemma Gawned. Jemma Gawned (born 22 December 1974 in Perth, Australia) became well known as a contestant on Big Brother Australia 2001 .	Perth
Where was Reginald Henry Campbell born?	Reginald Henry Campbell. Reginald Henry Campbell (born 2 December 1877, date of death unknown) was a British artist born in Edinburgh, Scotland .	Edinburgh
Where was Elfie W%C3%B6rner born?	Elfie W%C3%B6rner. Elfie Wörner (31 July 1941 in Berlin -- 4 July 2006 in Munich) was the wife of the late Dr Manfred Wörner, a prominent German military and politician who served as the Secretary General of NATO in 1988-94 .	Berlin
Where was Frederic Heath born?	Frederic Heath. Frederic F Heath was born September 6, 1864 to a Republican family in Milwaukee, Wisconsin .	Milwaukee
Where was Jimmy Norris born?	Jimmy Norris. Jimmy Norris (born 25 July 1988, Newport, Wales) is a Welsh rugby union player .	Newport
Where was John Baird born?	John Baird. Born in Glasgow, he was the son of Alexander and Mary Baird .	Glasgow
Where was Giacomo Luigi Brignole born?	Giacomo Luigi Brignole. Brignole was born on 8 May 1797 in Genoa .	Genoa
Where was Kenn Burke born?	Kenn Burke. Kenn Burke, a ballet dancer, was born in Fife, Scotland .	Fife
Where was Anna Maria Villani Scicolone born?	Anna Maria Villani Scicolone. Anna Maria Villani Scicolone (born 11 May 1938, Rome) is the divorced wife of Romano Mussolini (26 September 1927 -- 3 February 2006) who was the youngest son of Benito Mussolini, fascist dictator of Italy from 1922 to 1943 .	Rome
Where was George Schlukbier born?	George Schlukbier. Born in 1951 in Germany, Schlukbier was the younger of two sons of a career US military officer .	Germany
Where was Pietro Leonardi born?	Pietro Leonardi. Pietro Leonardi (born 29 December 1963 in Rome) is an Italian businessman, currently serving as sporting and managing director of Italian association football club Parma F.C. .	Rome
Where was Ole Buck born?	Ole Buck. Ole Buck (born 1 February 1945 in Copenhagen) is a Danish composer .	Copenhagen
Where was Alastair Gordon born?	Alastair Gordon. Alastair Gordon (born 8 December 1976 in Sydney) is an Australian rower .	Sydney
Where was Dariusz Lipiński born?	Dariusz Lipiński. Dariusz Lipiński (born August 4, 1955 in Warsaw) is a Polish politician .	Warsaw
Where was Che Arthur born?	Che Arthur. Born in Mobile, Alabama, Arthur played guitar, keyboards, bass, and drums in numerous Southern US touring rock bands .	Mobile
Where was Alan Wace born?	Alan Wace. Alan John Bayard Wace (13 July 1879 in Cambridge, England -- 9 November 1957, in Athens, Greece) was an English archaeologist .	Cambridge
Where was Scientist born?	Scientist. Scientist, born Hopeton Brown in Kingston, Jamaica, 1960 (sometimes known as Overton Brown), was a protégé of King Tubby (Osbourne Ruddock), one of the originators of dub music .	Kingston
Where was Pat Passlof born?	Pat Passlof. Pat Passlof born August 5, 1928 in Brunswick, Georgia, and died November 13, 2011 in New York City, New York) was an American abstract expressionist painter .	Brunswick
Where was Elizabeth Filippouli born?	Elizabeth Filippouli. Elizabeth Filippouli is a media and business consultant, and former television journalist born in Athens(Greece) .	Athens
Where was Al Harewood born?	Al Harewood. Al Harewood (born June 3, 1923) is a musician and teacher, born in Brooklyn .	Brooklyn
Where was Laurie Fisher born?	Laurie Fisher. Laurie Fisher born in Canberra was the Head coach of the ACT Brumbies between 2005 and 2008 .	Canberra
Where was Neil M. Cohen born?	Neil M. Cohen. Cohen received a BA from Athens College (now Athens State University) in History and was awarded a JD from the Howard University .	Newark
Where was Carl Blumenreuter born?	Carl Blumenreuter. Carl Blumenreuter (* 16 November 1881 in Berlin; † 11 Juli 1969 in Neustadt in Holstein) was a German chemist and politician .	Berlin
